strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
grpc,1000,,,1779050551476,1779050551483,-1,74,1,False,0,200,95
grpc,1000,,,1779050551476,1779050552413,-1,1,2,False,0,200,88
grpc,1000,,,1779050551476,1779050553415,-1,2,3,False,0,200,88
grpc,1000,,,1779050551476,1779050554416,-1,2,4,False,0,200,95
grpc,1000,,,1779050551476,1779050555418,-1,2,5,False,0,200,95
grpc,1000,,,1779050551476,1779050556419,-1,2,6,False,0,200,85
grpc,1000,,,1779050551476,1779050557420,-1,2,7,False,0,200,88
grpc,1000,,,1779050551476,1779050558422,-1,2,8,False,0,200,88
grpc,1000,,,1779050551476,1779050559422,-1,1,9,False,0,200,88
grpc,1000,,,1779050551476,1779050560424,-1,1,10,False,0,200,85
grpc,1000,,,1779050551476,1779050561425,-1,2,11,False,0,200,88
grpc,1000,,,1779050551476,1779050562426,-1,1,12,False,0,200,85
grpc,1000,,,1779050551476,1779050563428,-1,2,13,False,0,200,88
grpc,1000,,,1779050551476,1779050564429,-1,1,14,False,0,200,95
grpc,1000,,,1779050551476,1779050565431,-1,2,15,False,0,200,88
grpc,1000,,,1779050551476,1779050566431,-1,1,16,False,0,200,88
grpc,1000,,,1779050551476,1779050567432,-1,1,17,False,0,200,85
grpc,1000,,,1779050551476,1779050568433,-1,1,18,False,0,200,88
grpc,1000,,,1779050551476,1779050569434,-1,2,19,False,0,200,88
grpc,1000,,,1779050551476,1779050570436,-1,2,20,False,0,200,88
grpc,1000,,,1779050551476,1779050571438,-1,2,21,False,0,200,88
grpc,1000,,,1779050551476,1779050572439,-1,2,22,False,0,200,88
grpc,1000,,,1779050551476,1779050573440,-1,2,23,False,0,200,88
grpc,1000,,,1779050551476,1779050574441,-1,1,24,False,0,200,85
grpc,1000,,,1779050551476,1779050575443,-1,2,25,False,0,200,88
grpc,1000,,,1779050551476,1779050576444,-1,2,26,False,0,200,85
grpc,1000,,,1779050551476,1779050577446,-1,2,27,False,0,200,88
grpc,1000,,,1779050551476,1779050578447,-1,1,28,False,0,200,88
grpc,1000,,,1779050551476,1779050579448,-1,2,29,False,0,200,85
grpc,1000,,,1779050551476,1779050580448,-1,1,30,False,0,200,88
grpc,1000,,,1779050551476,1779050581450,-1,2,31,False,0,200,88
grpc,1000,,,1779050551476,1779050582451,-1,2,32,False,0,200,88
grpc,1000,,,1779050551476,1779050583453,-1,2,33,False,0,200,88
grpc,1000,,,1779050551476,1779050584453,-1,1,34,False,0,200,85
grpc,1000,,,1779050551476,1779050585455,-1,2,35,False,0,200,88
grpc,1000,,,1779050551476,1779050586455,-1,1,36,False,0,200,88
grpc,1000,,,1779050551476,1779050587457,-1,2,37,False,0,200,88
grpc,1000,,,1779050551476,1779050588458,-1,2,38,False,0,200,98
grpc,1000,,,1779050551476,1779050589460,-1,2,39,False,0,200,88
grpc,1000,,,1779050551476,1779050590460,-1,1,40,False,0,200,88
grpc,1000,,,1779050551476,1779050591462,-1,2,41,False,0,200,85
grpc,1000,,,1779050551476,1779050592463,-1,2,42,False,0,200,88
grpc,1000,,,1779050551476,1779050593464,-1,1,43,False,0,200,88
grpc,1000,,,1779050551476,1779050594466,-1,1,44,False,0,200,88
grpc,1000,,,1779050551476,1779050595466,-1,0,45,False,0,200,88
grpc,1000,,,1779050551476,1779050596467,-1,1,46,False,0,200,88
grpc,1000,,,1779050551476,1779050597469,-1,1,47,False,0,200,98
grpc,1000,,,1779050551476,1779050598471,-1,2,48,False,0,200,95
grpc,1000,,,1779050551476,1779050599471,-1,1,49,False,0,200,98
grpc,1000,,,1779050551476,1779050600473,-1,2,50,False,0,200,88
grpc,1000,,,1779050551476,1779050601474,-1,1,51,False,0,200,88
grpc,1000,,,1779050551476,1779050602475,-1,1,52,False,0,200,98
grpc,1000,,,1779050551476,1779050603476,-1,1,53,False,0,200,88
grpc,1000,,,1779050551476,1779050604479,-1,3,54,False,0,200,85
grpc,1000,,,1779050551476,1779050605480,-1,2,55,False,0,200,88
grpc,1000,,,1779050551476,1779050606481,-1,2,56,False,0,200,88
grpc,1000,,,1779050551476,1779050607482,-1,2,57,False,0,200,88
grpc,1000,,,1779050551476,1779050608483,-1,2,58,False,0,200,98
grpc,1000,,,1779050551476,1779050609484,-1,2,59,False,0,200,88
grpc,1000,,,1779050551476,1779050610485,-1,2,60,False,0,200,88
grpc,1000,,,1779050551476,1779050611486,-1,2,61,False,0,200,88
grpc,1000,,,1779050551476,1779050612487,-1,2,62,False,0,200,88
grpc,1000,,,1779050551476,1779050613489,-1,1,63,False,0,200,88
grpc,1000,,,1779050551476,1779050614490,-1,1,64,False,0,200,88
grpc,1000,,,1779050551476,1779050615491,-1,2,65,False,0,200,88
grpc,1000,,,1779050551476,1779050616492,-1,2,66,False,0,200,88
grpc,1000,,,1779050551476,1779050617493,-1,1,67,False,0,200,88
grpc,1000,,,1779050551476,1779050618494,-1,1,68,False,0,200,88
grpc,1000,,,1779050551476,1779050619495,-1,1,69,False,0,200,85
grpc,1000,,,1779050551476,1779050620497,-1,2,70,False,0,200,88
grpc,1000,,,1779050551476,1779050621500,-1,2,71,False,0,200,88
grpc,1000,,,1779050551476,1779050622501,-1,2,72,False,0,200,102
grpc,1000,,,1779050551476,1779050623502,-1,1,73,False,0,200,88
grpc,1000,,,1779050551476,1779050624505,-1,2,74,False,0,200,88
grpc,1000,,,1779050551476,1779050625506,-1,2,75,False,0,200,88
grpc,1000,,,1779050551476,1779050626508,-1,3,76,False,0,200,88
grpc,1000,,,1779050551476,1779050627509,-1,3,77,False,0,200,88
grpc,1000,,,1779050551476,1779050628510,-1,3,78,False,0,200,88
grpc,1000,,,1779050551476,1779050629512,-1,2,79,False,0,200,88
grpc,1000,,,1779050551476,1779050630512,-1,1,80,False,0,200,88
grpc,1000,,,1779050551476,1779050631513,-1,2,81,False,0,200,88
grpc,1000,,,1779050551476,1779050632515,-1,2,82,False,0,200,88
grpc,1000,,,1779050551476,1779050633516,-1,2,83,False,0,200,88
grpc,1000,,,1779050551476,1779050634516,-1,2,84,False,0,200,88
grpc,1000,,,1779050551476,1779050635516,-1,1,85,False,0,200,85
grpc,1000,,,1779050551476,1779050636519,-1,2,86,False,0,200,88
grpc,1000,,,1779050551476,1779050637519,-1,1,87,False,0,200,88
grpc,1000,,,1779050551476,1779050638521,-1,1,88,False,0,200,88
grpc,1000,,,1779050551476,1779050639523,-1,2,89,False,0,200,88
grpc,1000,,,1779050551476,1779050640524,-1,1,90,False,0,200,89
grpc,1000,,,1779050551476,1779050641526,-1,1,91,False,0,200,89
grpc,1000,,,1779050551476,1779050642528,-1,2,92,False,0,200,89
grpc,1000,,,1779050551476,1779050643530,-1,3,93,False,0,200,89
grpc,1000,,,1779050551476,1779050644530,-1,2,94,False,0,200,89
grpc,1000,,,1779050551476,1779050645531,-1,2,95,False,0,200,96
grpc,1000,,,1779050551476,1779050646532,-1,1,96,False,0,200,99
grpc,1000,,,1779050551476,1779050647533,-1,2,97,False,0,200,89
grpc,1000,,,1779050551476,1779050648535,-1,2,98,False,0,200,89
grpc,1000,,,1779050551476,1779050649537,-1,1,99,False,0,200,86
grpc,1000,,,1779050551476,1779050650539,-1,2,100,False,0,200,89
grpc,1000,,,1779050551476,1779050651541,-1,2,101,False,0,200,89
grpc,1000,,,1779050551476,1779050652541,-1,2,102,False,0,200,89
grpc,1000,,,1779050551476,1779050653543,-1,2,103,False,0,200,89
grpc,1000,,,1779050551476,1779050654544,-1,2,104,False,0,200,89
grpc,1000,,,1779050551476,1779050655545,-1,2,105,False,0,200,89
grpc,1000,,,1779050551476,1779050656548,-1,2,106,False,0,200,89
grpc,1000,,,1779050551476,1779050657549,-1,2,107,False,0,200,89
grpc,1000,,,1779050551476,1779050658550,-1,1,108,False,0,200,89
grpc,1000,,,1779050551476,1779050659552,-1,2,109,False,0,200,89
grpc,1000,,,1779050551476,1779050660554,-1,3,110,False,0,200,86
grpc,1000,,,1779050551476,1779050661555,-1,2,111,False,0,200,89
grpc,1000,,,1779050551476,1779050662555,-1,1,112,False,0,200,96
grpc,1000,,,1779050551476,1779050663557,-1,2,113,False,0,200,89
grpc,1000,,,1779050551476,1779050664558,-1,1,114,False,0,200,89
grpc,1000,,,1779050551476,1779050665560,-1,2,115,False,0,200,89
grpc,1000,,,1779050551476,1779050666563,-1,2,116,False,0,200,89
grpc,1000,,,1779050551476,1779050667564,-1,2,117,False,0,200,89
grpc,1000,,,1779050551476,1779050668565,-1,1,118,False,0,200,99
grpc,1000,,,1779050551476,1779050669567,-1,2,119,False,0,200,89
grpc,1000,,,1779050551476,1779050670568,-1,2,120,False,0,200,89
