strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
polling,1000,2000,,1779043289663,1779043289664,1,2,1,False,0,200,298
polling,1000,2000,,1779043291663,1779043291666,3,2,3,False,1,200,295
polling,1000,2000,,1779043293663,1779043293668,5,1003,4,False,0,200,297
polling,1000,2000,,1779043295663,1779043295667,4,998,6,False,1,200,292
polling,1000,2000,,1779043297663,1779043297669,6,998,8,False,1,200,294
polling,1000,2000,,1779043299663,1779043299670,7,996,10,False,1,200,294
polling,1000,2000,,1779043301663,1779043301668,5,992,12,False,1,200,294
polling,1000,2000,,1779043303663,1779043303668,5,989,14,False,1,200,300
polling,1000,2000,,1779043305663,1779043305667,4,986,16,False,1,200,297
polling,1000,2000,,1779043307663,1779043307669,6,985,18,False,1,200,297
polling,1000,2000,,1779043309663,1779043309667,4,981,20,False,1,200,297
polling,1000,2000,,1779043311663,1779043311668,5,979,22,False,1,200,297
polling,1000,2000,,1779043313663,1779043313668,5,977,24,False,1,200,294
polling,1000,2000,,1779043315663,1779043315668,5,975,26,False,1,200,294
polling,1000,2000,,1779043317663,1779043317668,5,971,28,False,1,200,297
polling,1000,2000,,1779043319663,1779043319667,4,967,30,False,1,200,297
polling,1000,2000,,1779043321663,1779043321668,5,966,32,False,1,200,297
polling,1000,2000,,1779043323663,1779043323668,5,963,34,False,1,200,294
polling,1000,2000,,1779043325663,1779043325667,4,960,36,False,1,200,296
polling,1000,2000,,1779043327663,1779043327667,4,957,38,False,1,200,303
polling,1000,2000,,1779043329663,1779043329668,5,956,40,False,1,200,297
polling,1000,2000,,1779043331663,1779043331667,4,953,42,False,1,200,297
polling,1000,2000,,1779043333663,1779043333667,4,951,44,False,1,200,297
polling,1000,2000,,1779043335663,1779043335667,4,948,46,False,1,200,297
polling,1000,2000,,1779043337663,1779043337668,5,946,48,False,1,200,299
polling,1000,2000,,1779043339663,1779043339667,4,942,50,False,1,200,297
polling,1000,2000,,1779043341663,1779043341669,6,941,52,False,1,200,303
polling,1000,2000,,1779043343663,1779043343666,3,936,54,False,1,200,294
polling,1000,2000,,1779043345663,1779043345667,4,934,56,False,1,200,297
polling,1000,2000,,1779043347663,1779043347669,6,934,58,False,1,200,303
polling,1000,2000,,1779043349663,1779043349668,5,930,60,False,1,200,297
polling,1000,2000,,1779043351663,1779043351669,6,927,62,False,1,200,297
polling,1000,2000,,1779043353663,1779043353668,5,924,64,False,1,200,297
polling,1000,2000,,1779043355663,1779043355667,4,921,66,False,1,200,296
polling,1000,2000,,1779043357663,1779043357668,5,919,68,False,1,200,297
polling,1000,2000,,1779043359663,1779043359666,3,914,70,False,1,200,297
polling,1000,2000,,1779043361663,1779043361668,5,912,72,False,1,200,307
polling,1000,2000,,1779043363663,1779043363667,4,908,74,False,1,200,298
polling,1000,2000,,1779043365663,1779043365667,4,905,76,False,1,200,297
polling,1000,2000,,1779043367663,1779043367667,4,902,78,False,1,200,297
polling,1000,2000,,1779043369663,1779043369667,4,900,80,False,1,200,298
polling,1000,2000,,1779043371663,1779043371666,3,896,82,False,1,200,298
polling,1000,2000,,1779043373663,1779043373665,2,893,84,False,1,200,297
polling,1000,2000,,1779043375663,1779043375667,4,892,86,False,1,200,297
polling,1000,2000,,1779043377663,1779043377668,5,890,88,False,1,200,298
polling,1000,2000,,1779043379663,1779043379667,4,887,90,False,1,200,298
polling,1000,2000,,1779043381663,1779043381667,4,883,92,False,1,200,298
polling,1000,2000,,1779043383663,1779043383666,3,880,94,False,1,200,298
polling,1000,2000,,1779043385663,1779043385667,4,879,96,False,1,200,303
polling,1000,2000,,1779043387663,1779043387666,3,875,98,False,1,200,298
polling,1000,2000,,1779043389663,1779043389666,3,872,100,False,1,200,299
polling,1000,2000,,1779043391663,1779043391666,3,869,102,False,1,200,299
polling,1000,2000,,1779043393663,1779043393665,2,866,104,False,1,200,298
polling,1000,2000,,1779043395663,1779043395665,2,863,106,False,1,200,299
polling,1000,2000,,1779043397663,1779043397665,2,860,108,False,1,200,299
polling,1000,2000,,1779043399663,1779043399665,2,858,110,False,1,200,296
polling,1000,2000,,1779043401663,1779043401665,2,856,112,False,1,200,302
polling,1000,2000,,1779043403663,1779043403665,2,853,114,False,1,200,298
polling,1000,2000,,1779043405663,1779043405665,2,850,116,False,1,200,299
polling,1000,2000,,1779043407663,1779043407665,2,848,118,False,1,200,304
polling,1000,2000,,1779043409663,1779043409665,2,845,120,False,1,200,299
