strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
polling,1000,250,,1779041555594,1779041555595,1,2,1,False,0,200,298
polling,1000,250,,1779041555844,1779041555849,5,256,1,True,0,200,298
polling,1000,250,,1779041556094,1779041556099,5,506,1,True,0,200,298
polling,1000,250,,1779041556344,1779041556348,4,755,1,True,0,200,298
polling,1000,250,,1779041556594,1779041556596,2,2,2,False,0,200,295
polling,1000,250,,1779041556844,1779041556854,10,260,2,True,0,200,295
polling,1000,250,,1779041557094,1779041557098,4,504,2,True,0,200,295
polling,1000,250,,1779041557344,1779041557348,4,754,2,True,0,200,294
polling,1000,250,,1779041557594,1779041557596,2,1,3,False,0,200,295
polling,1000,250,,1779041557844,1779041557849,5,254,3,True,0,200,295
polling,1000,250,,1779041558094,1779041558098,4,503,3,True,0,200,295
polling,1000,250,,1779041558344,1779041558348,4,753,3,True,0,200,295
polling,1000,250,,1779041558594,1779041558596,2,1,4,False,0,200,297
polling,1000,250,,1779041558844,1779041558849,5,254,4,True,0,200,298
polling,1000,250,,1779041559094,1779041559099,5,504,4,True,0,200,298
polling,1000,250,,1779041559344,1779041559349,5,754,4,True,0,200,298
polling,1000,250,,1779041559594,1779041559596,2,1001,4,True,0,200,298
polling,1000,250,,1779041559844,1779041559847,3,251,5,False,0,200,298
polling,1000,250,,1779041560094,1779041560098,4,502,5,True,0,200,298
polling,1000,250,,1779041560344,1779041560348,4,752,5,True,0,200,298
polling,1000,250,,1779041560594,1779041560596,2,1000,5,True,0,200,298
polling,1000,250,,1779041560844,1779041560847,3,251,6,False,0,200,291
polling,1000,250,,1779041561094,1779041561098,4,502,6,True,0,200,292
polling,1000,250,,1779041561344,1779041561349,5,753,6,True,0,200,292
polling,1000,250,,1779041561594,1779041561597,3,1001,6,True,0,200,292
polling,1000,250,,1779041561844,1779041561848,4,251,7,False,0,200,295
polling,1000,250,,1779041562094,1779041562098,4,501,7,True,0,200,295
polling,1000,250,,1779041562344,1779041562347,3,750,7,True,0,200,295
polling,1000,250,,1779041562594,1779041562597,3,1000,7,True,0,200,295
polling,1000,250,,1779041562844,1779041562848,4,250,8,False,0,200,295
polling,1000,250,,1779041563094,1779041563099,5,501,8,True,0,200,295
polling,1000,250,,1779041563344,1779041563348,4,750,8,True,0,200,295
polling,1000,250,,1779041563594,1779041563596,2,998,8,True,0,200,295
polling,1000,250,,1779041563844,1779041563849,5,250,9,False,0,200,296
polling,1000,250,,1779041564094,1779041564099,5,500,9,True,0,200,296
polling,1000,250,,1779041564344,1779041564347,3,748,9,True,0,200,296
polling,1000,250,,1779041564594,1779041564596,2,997,9,True,0,200,296
polling,1000,250,,1779041564844,1779041564848,4,249,10,False,0,200,294
polling,1000,250,,1779041565094,1779041565100,6,501,10,True,0,200,293
polling,1000,250,,1779041565344,1779041565350,6,751,10,True,0,200,294
polling,1000,250,,1779041565594,1779041565596,2,997,10,True,0,200,294
polling,1000,250,,1779041565844,1779041565850,6,249,11,False,0,200,297
polling,1000,250,,1779041566094,1779041566098,4,497,11,True,0,200,297
polling,1000,250,,1779041566344,1779041566348,4,747,11,True,0,200,297
polling,1000,250,,1779041566594,1779041566597,3,996,11,True,0,200,297
polling,1000,250,,1779041566844,1779041566848,4,246,12,False,0,200,293
