strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
sse,1000,,,1779049083613,1779049123671,-1,1,41,False,0,200,322
sse,1000,,,1779049083613,1779049124672,-1,1,42,False,0,200,325
sse,1000,,,1779049083613,1779049125673,-1,1,43,False,0,200,325
sse,1000,,,1779049083613,1779049126675,-1,2,44,False,0,200,325
sse,1000,,,1779049083613,1779049127676,-1,1,45,False,0,200,325
sse,1000,,,1779049083613,1779049128677,-1,2,46,False,0,200,325
sse,1000,,,1779049083613,1779049129678,-1,1,47,False,0,200,331
sse,1000,,,1779049083613,1779049130680,-1,1,48,False,0,200,327
sse,1000,,,1779049083613,1779049131681,-1,1,49,False,0,200,331
sse,1000,,,1779049083613,1779049132682,-1,1,50,False,0,200,325
sse,1000,,,1779049083613,1779049133683,-1,1,51,False,0,200,325
sse,1000,,,1779049083613,1779049134684,-1,1,52,False,0,200,331
sse,1000,,,1779049083613,1779049135685,-1,1,53,False,0,200,324
sse,1000,,,1779049083613,1779049136687,-1,1,54,False,0,200,322
sse,1000,,,1779049083613,1779049137687,-1,1,55,False,0,200,325
sse,1000,,,1779049083613,1779049138689,-1,1,56,False,0,200,325
sse,1000,,,1779049083613,1779049139690,-1,1,57,False,0,200,325
sse,1000,,,1779049083613,1779049140692,-1,1,58,False,0,200,331
sse,1000,,,1779049083613,1779049141694,-1,1,59,False,0,200,325
sse,1000,,,1779049083613,1779049142695,-1,1,60,False,0,200,325
sse,1000,,,1779049083613,1779049143697,-1,1,61,False,0,200,325
sse,1000,,,1779049083613,1779049144698,-1,1,62,False,0,200,325
sse,1000,,,1779049083613,1779049145700,-1,2,63,False,0,200,325
sse,1000,,,1779049083613,1779049146701,-1,1,64,False,0,200,325
sse,1000,,,1779049083613,1779049147703,-1,2,65,False,0,200,325
sse,1000,,,1779049083613,1779049148704,-1,1,66,False,0,200,324
sse,1000,,,1779049083613,1779049149705,-1,1,67,False,0,200,325
sse,1000,,,1779049083613,1779049150707,-1,1,68,False,0,200,325
sse,1000,,,1779049083613,1779049151708,-1,1,69,False,0,200,322
sse,1000,,,1779049083613,1779049152709,-1,1,70,False,0,200,325
sse,1000,,,1779049083613,1779049153711,-1,1,71,False,0,200,325
sse,1000,,,1779049083613,1779049154712,-1,1,72,False,0,200,335
sse,1000,,,1779049083613,1779049155713,-1,2,73,False,0,200,325
sse,1000,,,1779049083613,1779049156714,-1,1,74,False,0,200,326
sse,1000,,,1779049083613,1779049157715,-1,1,75,False,0,200,326
sse,1000,,,1779049083613,1779049158716,-1,1,76,False,0,200,326
sse,1000,,,1779049083613,1779049159717,-1,1,77,False,0,200,326
sse,1000,,,1779049083613,1779049160718,-1,1,78,False,0,200,325
sse,1000,,,1779049083613,1779049161720,-1,1,79,False,0,200,326
sse,1000,,,1779049083613,1779049162721,-1,1,80,False,0,200,326
sse,1000,,,1779049083613,1779049163722,-1,1,81,False,0,200,326
sse,1000,,,1779049083613,1779049164724,-1,2,82,False,0,200,326
sse,1000,,,1779049083613,1779049165724,-1,1,83,False,0,200,326
