strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
sse,1000,,,1779049303096,1779049303098,-1,3,1,False,0,200,325
sse,1000,,,1779049303096,1779049304098,-1,1,2,False,0,200,322
sse,1000,,,1779049303096,1779049305100,-1,2,3,False,0,200,322
sse,1000,,,1779049303096,1779049306102,-1,2,4,False,0,200,325
sse,1000,,,1779049303096,1779049307103,-1,1,5,False,0,200,325
sse,1000,,,1779049303096,1779049308104,-1,1,6,False,0,200,319
sse,1000,,,1779049303096,1779049309106,-1,2,7,False,0,200,322
sse,1000,,,1779049303096,1779049310106,-1,1,8,False,0,200,322
sse,1000,,,1779049303096,1779049311108,-1,2,9,False,0,200,323
sse,1000,,,1779049303096,1779049312109,-1,1,10,False,0,200,322
sse,1000,,,1779049303096,1779049313110,-1,1,11,False,0,200,325
sse,1000,,,1779049303096,1779049314111,-1,1,12,False,0,200,322
sse,1000,,,1779049303096,1779049315113,-1,1,13,False,0,200,325
sse,1000,,,1779049303096,1779049316114,-1,1,14,False,0,200,328
sse,1000,,,1779049303096,1779049317116,-1,2,15,False,0,200,325
sse,1000,,,1779049303096,1779049318117,-1,2,16,False,0,200,325
sse,1000,,,1779049303096,1779049319118,-1,2,17,False,0,200,322
sse,1000,,,1779049303096,1779049320119,-1,1,18,False,0,200,325
sse,1000,,,1779049303096,1779049321122,-1,1,19,False,0,200,325
sse,1000,,,1779049303096,1779049322123,-1,1,20,False,0,200,325
sse,1000,,,1779049303096,1779049323124,-1,1,21,False,0,200,325
sse,1000,,,1779049303096,1779049324126,-1,1,22,False,0,200,325
sse,1000,,,1779049303096,1779049325129,-1,2,23,False,0,200,325
sse,1000,,,1779049303096,1779049326131,-1,2,24,False,0,200,322
sse,1000,,,1779049303096,1779049327131,-1,1,25,False,0,200,325
sse,1000,,,1779049303096,1779049328132,-1,1,26,False,0,200,322
sse,1000,,,1779049303096,1779049329134,-1,1,27,False,0,200,325
sse,1000,,,1779049303096,1779049330136,-1,2,28,False,0,200,325
sse,1000,,,1779049303096,1779049331142,-1,6,29,False,0,200,322
sse,1000,,,1779049303096,1779049332138,-1,1,30,False,0,200,325
sse,1000,,,1779049303096,1779049333140,-1,2,31,False,0,200,325
sse,1000,,,1779049303096,1779049334141,-1,1,32,False,0,200,325
sse,1000,,,1779049303096,1779049335142,-1,1,33,False,0,200,325
sse,1000,,,1779049303096,1779049336143,-1,1,34,False,0,200,322
sse,1000,,,1779049303096,1779049337145,-1,1,35,False,0,200,325
sse,1000,,,1779049303096,1779049338146,-1,1,36,False,0,200,324
sse,1000,,,1779049303096,1779049339146,-1,1,37,False,0,200,325
sse,1000,,,1779049303096,1779049340148,-1,2,38,False,0,200,331
sse,1000,,,1779049303096,1779049341149,-1,1,39,False,0,200,325
sse,1000,,,1779049303096,1779049342151,-1,2,40,False,0,200,325
sse,1000,,,1779049303096,1779049343151,-1,1,41,False,0,200,322
sse,1000,,,1779049303096,1779049344153,-1,1,42,False,0,200,325
sse,1000,,,1779049303096,1779049345155,-1,1,43,False,0,200,325
sse,1000,,,1779049303096,1779049346157,-1,2,44,False,0,200,325
sse,1000,,,1779049303096,1779049347158,-1,1,45,False,0,200,325
sse,1000,,,1779049303096,1779049348161,-1,1,46,False,0,200,325
sse,1000,,,1779049303096,1779049349163,-1,1,47,False,0,200,331
sse,1000,,,1779049303096,1779049350164,-1,1,48,False,0,200,327
sse,1000,,,1779049303096,1779049351165,-1,1,49,False,0,200,331
sse,1000,,,1779049303096,1779049352167,-1,2,50,False,0,200,325
sse,1000,,,1779049303096,1779049353168,-1,2,51,False,0,200,325
sse,1000,,,1779049303096,1779049354169,-1,1,52,False,0,200,331
sse,1000,,,1779049303096,1779049355170,-1,2,53,False,0,200,324
sse,1000,,,1779049303096,1779049356171,-1,1,54,False,0,200,322
sse,1000,,,1779049303096,1779049357173,-1,1,55,False,0,200,325
sse,1000,,,1779049303096,1779049358174,-1,2,56,False,0,200,325
sse,1000,,,1779049303096,1779049359175,-1,1,57,False,0,200,325
sse,1000,,,1779049303096,1779049360177,-1,1,58,False,0,200,331
sse,1000,,,1779049303096,1779049361178,-1,1,59,False,0,200,325
sse,1000,,,1779049303096,1779049362180,-1,2,60,False,0,200,325
sse,1000,,,1779049303096,1779049363181,-1,2,61,False,0,200,325
sse,1000,,,1779049303096,1779049364182,-1,1,62,False,0,200,325
sse,1000,,,1779049303096,1779049365182,-1,1,63,False,0,200,325
sse,1000,,,1779049303096,1779049366184,-1,1,64,False,0,200,325
sse,1000,,,1779049303096,1779049367185,-1,1,65,False,0,200,325
sse,1000,,,1779049303096,1779049368186,-1,1,66,False,0,200,324
sse,1000,,,1779049303096,1779049369187,-1,1,67,False,0,200,325
sse,1000,,,1779049303096,1779049370189,-1,1,68,False,0,200,325
sse,1000,,,1779049303096,1779049371191,-1,2,69,False,0,200,322
sse,1000,,,1779049303096,1779049372192,-1,1,70,False,0,200,325
sse,1000,,,1779049303096,1779049373192,-1,0,71,False,0,200,325
sse,1000,,,1779049303096,1779049374195,-1,1,72,False,0,200,335
sse,1000,,,1779049303096,1779049375197,-1,2,73,False,0,200,325
sse,1000,,,1779049303096,1779049376198,-1,1,74,False,0,200,326
sse,1000,,,1779049303096,1779049377199,-1,1,75,False,0,200,326
sse,1000,,,1779049303096,1779049378200,-1,1,76,False,0,200,326
sse,1000,,,1779049303096,1779049379201,-1,1,77,False,0,200,326
sse,1000,,,1779049303096,1779049380202,-1,1,78,False,0,200,325
sse,1000,,,1779049303096,1779049381204,-1,1,79,False,0,200,326
sse,1000,,,1779049303096,1779049382205,-1,1,80,False,0,200,326
sse,1000,,,1779049303096,1779049383206,-1,1,81,False,0,200,326
sse,1000,,,1779049303096,1779049384208,-1,2,82,False,0,200,326
sse,1000,,,1779049303096,1779049385209,-1,1,83,False,0,200,326
sse,1000,,,1779049303096,1779049386211,-1,2,84,False,0,200,326
sse,1000,,,1779049303096,1779049387212,-1,2,85,False,0,200,322
sse,1000,,,1779049303096,1779049388213,-1,1,86,False,0,200,325
sse,1000,,,1779049303096,1779049389214,-1,1,87,False,0,200,326
sse,1000,,,1779049303096,1779049390214,-1,1,88,False,0,200,326
sse,1000,,,1779049303096,1779049391215,-1,1,89,False,0,200,326
sse,1000,,,1779049303096,1779049392217,-1,2,90,False,0,200,325
sse,1000,,,1779049303096,1779049393219,-1,1,91,False,0,200,326
sse,1000,,,1779049303096,1779049394222,-1,1,92,False,0,200,326
sse,1000,,,1779049303096,1779049395224,-1,2,93,False,0,200,325
sse,1000,,,1779049303096,1779049396226,-1,2,94,False,0,200,326
