strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
polling,1000,250,,1779041400934,1779041400938,4,715,38,True,0,200,303
polling,1000,250,,1779041401184,1779041401186,2,963,38,True,0,200,303
polling,1000,250,,1779041401435,1779041401439,4,215,39,False,0,200,297
polling,1000,250,,1779041401684,1779041401688,4,464,39,True,0,200,297
polling,1000,250,,1779041401934,1779041401938,4,714,39,True,0,200,297
polling,1000,250,,1779041402184,1779041402187,3,963,39,True,0,200,297
polling,1000,250,,1779041402434,1779041402438,4,213,40,False,0,200,297
polling,1000,250,,1779041402684,1779041402688,4,463,40,True,0,200,297
polling,1000,250,,1779041402934,1779041402937,3,712,40,True,0,200,297
polling,1000,250,,1779041403184,1779041403186,2,961,40,True,0,200,297
polling,1000,250,,1779041403434,1779041403438,4,213,41,False,0,200,294
polling,1000,250,,1779041403684,1779041403689,5,464,41,True,0,200,294
polling,1000,250,,1779041403934,1779041403938,4,713,41,True,0,200,294
polling,1000,250,,1779041404184,1779041404186,2,961,41,True,0,200,294
polling,1000,250,,1779041404434,1779041404439,5,212,42,False,0,200,297
polling,1000,250,,1779041404684,1779041404689,5,462,42,True,0,200,297
polling,1000,250,,1779041404934,1779041404939,5,712,42,True,0,200,297
polling,1000,250,,1779041405184,1779041405186,2,959,42,True,0,200,297
polling,1000,250,,1779041405434,1779041405439,5,211,43,False,0,200,297
polling,1000,250,,1779041405684,1779041405689,5,461,43,True,0,200,297
polling,1000,250,,1779041405934,1779041405939,5,711,43,True,0,200,297
polling,1000,250,,1779041406184,1779041406187,3,959,43,True,0,200,297
polling,1000,250,,1779041406434,1779041406438,4,209,44,False,0,200,297
polling,1000,250,,1779041406685,1779041406690,5,461,44,True,0,200,297
polling,1000,250,,1779041406934,1779041406938,4,709,44,True,0,200,296
polling,1000,250,,1779041407184,1779041407186,2,957,44,True,0,200,297
polling,1000,250,,1779041407434,1779041407437,3,207,45,False,0,200,296
polling,1000,250,,1779041407685,1779041407689,4,459,45,True,0,200,297
polling,1000,250,,1779041407934,1779041407939,5,709,45,True,0,200,297
polling,1000,250,,1779041408184,1779041408186,2,956,45,True,0,200,297
polling,1000,250,,1779041408434,1779041408438,4,207,46,False,0,200,297
polling,1000,250,,1779041408684,1779041408688,4,457,46,True,0,200,297
polling,1000,250,,1779041408934,1779041408938,4,707,46,True,0,200,297
polling,1000,250,,1779041409184,1779041409187,3,956,46,True,0,200,297
polling,1000,250,,1779041409434,1779041409438,4,206,47,False,0,200,303
polling,1000,250,,1779041409684,1779041409688,4,456,47,True,0,200,303
polling,1000,250,,1779041409934,1779041409938,4,706,47,True,0,200,303
polling,1000,250,,1779041410184,1779041410187,3,955,47,True,0,200,303
polling,1000,250,,1779041410434,1779041410439,5,207,48,False,0,200,299
polling,1000,250,,1779041410685,1779041410689,4,457,48,True,0,200,299
polling,1000,250,,1779041410934,1779041410938,4,706,48,True,0,200,298
polling,1000,250,,1779041411184,1779041411187,3,955,48,True,0,200,299
polling,1000,250,,1779041411434,1779041411438,4,205,49,False,0,200,303
polling,1000,250,,1779041411685,1779041411690,5,457,49,True,0,200,303
polling,1000,250,,1779041411934,1779041411937,3,704,49,True,0,200,303
polling,1000,250,,1779041412184,1779041412187,3,954,49,True,0,200,303
polling,1000,250,,1779041412434,1779041412439,5,205,50,False,0,200,297
polling,1000,250,,1779041412684,1779041412688,4,454,50,True,0,200,297
polling,1000,250,,1779041412934,1779041412937,3,703,50,True,0,200,297
polling,1000,250,,1779041413184,1779041413188,4,954,50,True,0,200,297
polling,1000,250,,1779041413434,1779041413439,5,204,51,False,0,200,297
polling,1000,250,,1779041413684,1779041413688,4,453,51,True,0,200,297
polling,1000,250,,1779041413934,1779041413937,3,702,51,True,0,200,297
polling,1000,250,,1779041414184,1779041414190,6,955,51,True,0,200,297
polling,1000,250,,1779041414434,1779041414438,4,201,52,False,0,200,303
polling,1000,250,,1779041414684,1779041414687,3,450,52,True,0,200,303
polling,1000,250,,1779041414934,1779041414937,3,700,52,True,0,200,303
polling,1000,250,,1779041415184,1779041415189,5,952,52,True,0,200,303
polling,1000,250,,1779041415434,1779041415437,3,199,53,False,0,200,296
polling,1000,250,,1779041415684,1779041415687,3,449,53,True,0,200,296
polling,1000,250,,1779041415934,1779041415938,4,700,53,True,0,200,295
polling,1000,250,,1779041416184,1779041416187,3,949,53,True,0,200,296
polling,1000,250,,1779041416434,1779041416438,4,199,54,False,0,200,294
polling,1000,250,,1779041416684,1779041416688,4,449,54,True,0,200,294
polling,1000,250,,1779041416934,1779041416937,3,698,54,True,0,200,294
polling,1000,250,,1779041417184,1779041417189,5,950,54,True,0,200,293
polling,1000,250,,1779041417434,1779041417438,4,197,55,False,0,200,297
polling,1000,250,,1779041417684,1779041417688,4,447,55,True,0,200,297
polling,1000,250,,1779041417934,1779041417937,3,696,55,True,0,200,297
polling,1000,250,,1779041418184,1779041418186,2,945,55,True,0,200,297
polling,1000,250,,1779041418434,1779041418437,3,195,56,False,0,200,297
polling,1000,250,,1779041418684,1779041418689,5,447,56,True,0,200,297
polling,1000,250,,1779041418934,1779041418938,4,696,56,True,0,200,297
polling,1000,250,,1779041419184,1779041419187,3,945,56,True,0,200,297
polling,1000,250,,1779041419434,1779041419437,3,194,57,False,0,200,297
polling,1000,250,,1779041419684,1779041419687,3,444,57,True,0,200,297
polling,1000,250,,1779041419934,1779041419937,3,694,57,True,0,200,297
polling,1000,250,,1779041420184,1779041420187,3,944,57,True,0,200,297
polling,1000,250,,1779041420434,1779041420438,4,194,58,False,0,200,303
polling,1000,250,,1779041420684,1779041420686,2,442,58,True,0,200,303
polling,1000,250,,1779041420934,1779041420937,3,693,58,True,0,200,303
polling,1000,250,,1779041421184,1779041421187,3,943,58,True,0,200,303
polling,1000,250,,1779041421434,1779041421437,3,193,59,False,0,200,296
polling,1000,250,,1779041421684,1779041421687,3,443,59,True,0,200,297
polling,1000,250,,1779041421934,1779041421937,3,693,59,True,0,200,297
polling,1000,250,,1779041422184,1779041422186,2,942,59,True,0,200,297
polling,1000,250,,1779041422434,1779041422437,3,192,60,False,0,200,297
polling,1000,250,,1779041422684,1779041422686,2,441,60,True,0,200,296
polling,1000,250,,1779041422934,1779041422937,3,692,60,True,0,200,297
polling,1000,250,,1779041423184,1779041423187,3,942,60,True,0,200,297
polling,1000,250,,1779041423434,1779041423437,3,191,61,False,0,200,297
polling,1000,250,,1779041423684,1779041423687,3,441,61,True,0,200,297
polling,1000,250,,1779041423934,1779041423937,3,691,61,True,0,200,297
polling,1000,250,,1779041424184,1779041424187,3,941,61,True,0,200,297
polling,1000,250,,1779041424434,1779041424437,3,189,62,False,0,200,297
polling,1000,250,,1779041424684,1779041424687,3,439,62,True,0,200,297
polling,1000,250,,1779041424934,1779041424937,3,689,62,True,0,200,297
polling,1000,250,,1779041425184,1779041425186,2,938,62,True,0,200,297
polling,1000,250,,1779041425434,1779041425437,3,188,63,False,0,200,297
polling,1000,250,,1779041425684,1779041425688,4,439,63,True,0,200,297
polling,1000,250,,1779041425934,1779041425936,2,687,63,True,0,200,297
polling,1000,250,,1779041426184,1779041426187,3,938,63,True,0,200,297
polling,1000,250,,1779041426434,1779041426438,4,189,64,False,0,200,296
polling,1000,250,,1779041426684,1779041426689,5,440,64,True,0,200,297
polling,1000,250,,1779041426934,1779041426937,3,688,64,True,0,200,297
polling,1000,250,,1779041427184,1779041427189,5,940,64,True,0,200,297
polling,1000,250,,1779041427434,1779041427437,3,187,65,False,0,200,297
polling,1000,250,,1779041427684,1779041427689,5,439,65,True,0,200,297
polling,1000,250,,1779041427934,1779041427937,3,687,65,True,0,200,297
polling,1000,250,,1779041428184,1779041428188,4,938,65,True,0,200,297
polling,1000,250,,1779041428434,1779041428437,3,186,66,False,0,200,296
polling,1000,250,,1779041428684,1779041428688,4,437,66,True,0,200,296
polling,1000,250,,1779041428934,1779041428937,3,686,66,True,0,200,296
polling,1000,250,,1779041429184,1779041429187,3,936,66,True,0,200,296
polling,1000,250,,1779041429435,1779041429439,4,187,67,False,0,200,297
polling,1000,250,,1779041429684,1779041429688,4,436,67,True,0,200,297
polling,1000,250,,1779041429934,1779041429937,3,685,67,True,0,200,297
polling,1000,250,,1779041430184,1779041430186,2,934,67,True,0,200,297
polling,1000,250,,1779041430434,1779041430437,3,184,68,False,0,200,296
polling,1000,250,,1779041430684,1779041430688,4,435,68,True,0,200,297
polling,1000,250,,1779041430934,1779041430937,3,684,68,True,0,200,296
polling,1000,250,,1779041431184,1779041431187,3,934,68,True,0,200,297
polling,1000,250,,1779041431434,1779041431439,5,185,69,False,0,200,294
polling,1000,250,,1779041431684,1779041431688,4,434,69,True,0,200,294
polling,1000,250,,1779041431934,1779041431938,4,684,69,True,0,200,294
polling,1000,250,,1779041432184,1779041432189,5,935,69,True,0,200,294
polling,1000,250,,1779041432434,1779041432440,6,185,70,False,0,200,297
polling,1000,250,,1779041432684,1779041432687,3,432,70,True,0,200,297
polling,1000,250,,1779041432934,1779041432937,3,682,70,True,0,200,297
polling,1000,250,,1779041433184,1779041433187,3,932,70,True,0,200,297
polling,1000,250,,1779041433434,1779041433437,3,181,71,False,0,200,297
polling,1000,250,,1779041433684,1779041433687,3,431,71,True,0,200,297
polling,1000,250,,1779041433934,1779041433938,4,682,71,True,0,200,297
polling,1000,250,,1779041434184,1779041434187,3,931,71,True,0,200,297
polling,1000,250,,1779041434434,1779041434438,4,181,72,False,0,200,307
polling,1000,250,,1779041434684,1779041434687,3,430,72,True,0,200,307
polling,1000,250,,1779041434934,1779041434937,3,680,72,True,0,200,307
polling,1000,250,,1779041435184,1779041435188,4,931,72,True,0,200,307
polling,1000,250,,1779041435434,1779041435437,3,180,73,False,0,200,297
polling,1000,250,,1779041435684,1779041435687,3,430,73,True,0,200,297
polling,1000,250,,1779041435934,1779041435937,3,680,73,True,0,200,297
polling,1000,250,,1779041436184,1779041436187,3,930,73,True,0,200,297
polling,1000,250,,1779041436434,1779041436437,3,179,74,False,0,200,298
polling,1000,250,,1779041436684,1779041436687,3,429,74,True,0,200,298
polling,1000,250,,1779041436934,1779041436937,3,679,74,True,0,200,298
polling,1000,250,,1779041437184,1779041437187,3,929,74,True,0,200,298
polling,1000,250,,1779041437434,1779041437437,3,178,75,False,0,200,298
polling,1000,250,,1779041437684,1779041437687,3,428,75,True,0,200,298
polling,1000,250,,1779041437934,1779041437937,3,678,75,True,0,200,298
polling,1000,250,,1779041438184,1779041438187,3,928,75,True,0,200,298
polling,1000,250,,1779041438434,1779041438437,3,177,76,False,0,200,298
polling,1000,250,,1779041438684,1779041438687,3,427,76,True,0,200,298
polling,1000,250,,1779041438934,1779041438937,3,677,76,True,0,200,298
polling,1000,250,,1779041439184,1779041439187,3,927,76,True,0,200,298
polling,1000,250,,1779041439434,1779041439438,4,178,77,False,0,200,298
polling,1000,250,,1779041439684,1779041439687,3,427,77,True,0,200,297
polling,1000,250,,1779041439934,1779041439937,3,677,77,True,0,200,298
polling,1000,250,,1779041440184,1779041440187,3,927,77,True,0,200,298
polling,1000,250,,1779041440434,1779041440437,3,175,78,False,0,200,297
polling,1000,250,,1779041440684,1779041440687,3,425,78,True,0,200,297
polling,1000,250,,1779041440934,1779041440938,4,676,78,True,0,200,297
polling,1000,250,,1779041441184,1779041441188,4,926,78,True,0,200,296
polling,1000,250,,1779041441434,1779041441437,3,173,79,False,0,200,298
polling,1000,250,,1779041441684,1779041441688,4,424,79,True,0,200,298
polling,1000,250,,1779041441934,1779041441938,4,674,79,True,0,200,297
polling,1000,250,,1779041442184,1779041442187,3,923,79,True,0,200,298
polling,1000,250,,1779041442434,1779041442437,3,172,80,False,0,200,298
polling,1000,250,,1779041442684,1779041442687,3,422,80,True,0,200,298
polling,1000,250,,1779041442934,1779041442938,4,673,80,True,0,200,298
polling,1000,250,,1779041443184,1779041443187,3,922,80,True,0,200,298
polling,1000,250,,1779041443434,1779041443437,3,171,81,False,0,200,298
polling,1000,250,,1779041443684,1779041443688,4,422,81,True,0,200,298
polling,1000,250,,1779041443934,1779041443938,4,672,81,True,0,200,297
polling,1000,250,,1779041444184,1779041444189,5,923,81,True,0,200,298
polling,1000,250,,1779041444434,1779041444437,3,170,82,False,0,200,298
polling,1000,250,,1779041444684,1779041444686,2,419,82,True,0,200,298
polling,1000,250,,1779041444934,1779041444936,2,669,82,True,0,200,297
polling,1000,250,,1779041445184,1779041445186,2,919,82,True,0,200,297
polling,1000,250,,1779041445434,1779041445437,3,169,83,False,0,200,298
polling,1000,250,,1779041445684,1779041445688,4,420,83,True,0,200,298
polling,1000,250,,1779041445934,1779041445937,3,669,83,True,0,200,298
polling,1000,250,,1779041446184,1779041446187,3,919,83,True,0,200,298
polling,1000,250,,1779041446434,1779041446437,3,168,84,False,0,200,298
polling,1000,250,,1779041446684,1779041446687,3,418,84,True,0,200,298
polling,1000,250,,1779041446934,1779041446937,3,668,84,True,0,200,298
polling,1000,250,,1779041447184,1779041447188,4,919,84,True,0,200,298
polling,1000,250,,1779041447434,1779041447437,3,167,85,False,0,200,294
polling,1000,250,,1779041447684,1779041447688,4,418,85,True,0,200,293
polling,1000,250,,1779041447934,1779041447936,2,666,85,True,0,200,294
polling,1000,250,,1779041448184,1779041448187,3,917,85,True,0,200,294
polling,1000,250,,1779041448434,1779041448437,3,166,86,False,0,200,297
polling,1000,250,,1779041448684,1779041448688,4,417,86,True,0,200,296
polling,1000,250,,1779041448934,1779041448937,3,666,86,True,0,200,297
polling,1000,250,,1779041449184,1779041449188,4,917,86,True,0,200,297
polling,1000,250,,1779041449434,1779041449438,4,166,87,False,0,200,298
polling,1000,250,,1779041449684,1779041449687,3,415,87,True,0,200,298
polling,1000,250,,1779041449934,1779041449937,3,665,87,True,0,200,298
polling,1000,250,,1779041450184,1779041450189,5,917,87,True,0,200,298
polling,1000,250,,1779041450434,1779041450439,5,166,88,False,0,200,298
polling,1000,250,,1779041450684,1779041450687,3,414,88,True,0,200,298
polling,1000,250,,1779041450934,1779041450938,4,665,88,True,0,200,298
polling,1000,250,,1779041451184,1779041451188,4,915,88,True,0,200,298
polling,1000,250,,1779041451434,1779041451438,4,164,89,False,0,200,298
polling,1000,250,,1779041451684,1779041451687,3,413,89,True,0,200,298
polling,1000,250,,1779041451934,1779041451937,3,663,89,True,0,200,297
polling,1000,250,,1779041452184,1779041452187,3,913,89,True,0,200,298
polling,1000,250,,1779041452434,1779041452438,4,163,90,False,0,200,298
polling,1000,250,,1779041452684,1779041452687,3,412,90,True,0,200,297
polling,1000,250,,1779041452934,1779041452938,4,663,90,True,0,200,298
polling,1000,250,,1779041453184,1779041453186,2,911,90,True,0,200,298
polling,1000,250,,1779041453434,1779041453438,4,161,91,False,0,200,298
polling,1000,250,,1779041453684,1779041453687,3,410,91,True,0,200,298
polling,1000,250,,1779041453934,1779041453938,4,661,91,True,0,200,298
polling,1000,250,,1779041454184,1779041454188,4,911,91,True,0,200,298
polling,1000,250,,1779041454434,1779041454438,4,160,92,False,0,200,298
polling,1000,250,,1779041454684,1779041454688,4,410,92,True,0,200,298
polling,1000,250,,1779041454934,1779041454936,2,658,92,True,0,200,298
polling,1000,250,,1779041455184,1779041455188,4,910,92,True,0,200,298
polling,1000,250,,1779041455434,1779041455437,3,158,93,False,0,200,296
polling,1000,250,,1779041455684,1779041455688,4,409,93,True,0,200,297
polling,1000,250,,1779041455934,1779041455937,3,658,93,True,0,200,297
polling,1000,250,,1779041456184,1779041456187,3,908,93,True,0,200,297
polling,1000,250,,1779041456434,1779041456437,3,157,94,False,0,200,298
polling,1000,250,,1779041456684,1779041456687,3,407,94,True,0,200,298
polling,1000,250,,1779041456934,1779041456937,3,657,94,True,0,200,298
polling,1000,250,,1779041457184,1779041457187,3,907,94,True,0,200,298
polling,1000,250,,1779041457434,1779041457437,3,156,95,False,0,200,300
polling,1000,250,,1779041457684,1779041457687,3,406,95,True,0,200,300
polling,1000,250,,1779041457934,1779041457937,3,656,95,True,0,200,300
polling,1000,250,,1779041458184,1779041458187,3,906,95,True,0,200,300
polling,1000,250,,1779041458434,1779041458437,3,156,96,False,0,200,303
polling,1000,250,,1779041458684,1779041458686,2,405,96,True,0,200,303
polling,1000,250,,1779041458934,1779041458938,4,657,96,True,0,200,303
polling,1000,250,,1779041459184,1779041459188,4,907,96,True,0,200,303
polling,1000,250,,1779041459434,1779041459437,3,155,97,False,0,200,298
polling,1000,250,,1779041459684,1779041459687,3,405,97,True,0,200,298
polling,1000,250,,1779041459934,1779041459938,4,656,97,True,0,200,298
polling,1000,250,,1779041460184,1779041460188,4,906,97,True,0,200,298
polling,1000,250,,1779041460434,1779041460437,3,154,98,False,0,200,298
polling,1000,250,,1779041460684,1779041460687,3,404,98,True,0,200,298
polling,1000,250,,1779041460934,1779041460939,5,656,98,True,0,200,297
polling,1000,250,,1779041461184,1779041461188,4,905,98,True,0,200,298
polling,1000,250,,1779041461435,1779041461438,3,154,99,False,0,200,295
polling,1000,250,,1779041461684,1779041461687,3,403,99,True,0,200,295
