strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
polling,1000,1000,,1779040968357,1779040968358,1,2,1,False,0,200,298
polling,1000,1000,,1779040969357,1779040969359,2,1,2,False,0,200,295
polling,1000,1000,,1779040970357,1779040970359,2,1,3,False,0,200,295
polling,1000,1000,,1779040971357,1779040971360,3,1,4,False,0,200,298
polling,1000,1000,,1779040972357,1779040972359,2,1000,4,True,0,200,298
polling,1000,1000,,1779040973357,1779040973362,5,1003,5,False,0,200,298
polling,1000,1000,,1779040974357,1779040974359,2,1000,6,False,0,200,292
polling,1000,1000,,1779040975357,1779040975359,2,999,7,False,0,200,295
polling,1000,1000,,1779040976357,1779040976359,2,998,8,False,0,200,295
polling,1000,1000,,1779040977357,1779040977359,2,997,9,False,0,200,296
polling,1000,1000,,1779040978357,1779040978359,2,996,10,False,0,200,294
polling,1000,1000,,1779040979357,1779040979359,2,995,11,False,0,200,297
polling,1000,1000,,1779040980357,1779040980359,2,994,12,False,0,200,294
polling,1000,1000,,1779040981357,1779040981359,2,993,13,False,0,200,297
polling,1000,1000,,1779040982357,1779040982359,2,993,14,False,0,200,300
polling,1000,1000,,1779040983357,1779040983359,2,992,15,False,0,200,297
polling,1000,1000,,1779040984357,1779040984360,3,993,16,False,0,200,297
polling,1000,1000,,1779040985357,1779040985359,2,991,17,False,0,200,294
polling,1000,1000,,1779040986357,1779040986359,2,990,18,False,0,200,297
polling,1000,1000,,1779040987357,1779040987359,2,990,19,False,0,200,297
polling,1000,1000,,1779040988357,1779040988359,2,988,20,False,0,200,297
polling,1000,1000,,1779040989357,1779040989359,2,987,21,False,0,200,297
polling,1000,1000,,1779040990357,1779040990359,2,986,22,False,0,200,297
polling,1000,1000,,1779040991357,1779040991362,5,987,23,False,0,200,297
polling,1000,1000,,1779040992357,1779040992362,5,986,24,False,0,200,294
polling,1000,1000,,1779040993357,1779040993362,5,984,25,False,0,200,297
polling,1000,1000,,1779040994357,1779040994361,4,983,26,False,0,200,294
polling,1000,1000,,1779040995357,1779040995362,5,982,27,False,0,200,297
polling,1000,1000,,1779040996357,1779040996362,5,981,28,False,0,200,297
polling,1000,1000,,1779040997357,1779040997362,5,981,29,False,0,200,294
polling,1000,1000,,1779040998357,1779040998362,5,980,30,False,0,200,297
polling,1000,1000,,1779040999357,1779040999361,4,977,31,False,0,200,297
polling,1000,1000,,1779041000357,1779041000362,5,977,32,False,0,200,297
polling,1000,1000,,1779041001357,1779041001362,5,977,33,False,0,200,297
polling,1000,1000,,1779041002357,1779041002362,5,976,34,False,0,200,294
polling,1000,1000,,1779041003357,1779041003360,3,971,35,False,0,200,297
polling,1000,1000,,1779041004357,1779041004362,5,972,36,False,0,200,296
polling,1000,1000,,1779041005357,1779041005362,5,972,37,False,0,200,297
polling,1000,1000,,1779041006357,1779041006361,4,969,38,False,0,200,302
polling,1000,1000,,1779041007357,1779041007362,5,968,39,False,0,200,297
polling,1000,1000,,1779041008357,1779041008362,5,966,40,False,0,200,297
polling,1000,1000,,1779041009357,1779041009360,3,963,41,False,0,200,293
polling,1000,1000,,1779041010357,1779041010362,5,965,42,False,0,200,297
polling,1000,1000,,1779041011357,1779041011362,5,963,43,False,0,200,297
polling,1000,1000,,1779041012357,1779041012362,5,962,44,False,0,200,297
polling,1000,1000,,1779041013357,1779041013362,5,961,45,False,0,200,297
polling,1000,1000,,1779041014357,1779041014362,5,960,46,False,0,200,297
polling,1000,1000,,1779041015357,1779041015361,4,958,47,False,0,200,303
polling,1000,1000,,1779041016357,1779041016362,5,958,48,False,0,200,299
polling,1000,1000,,1779041017357,1779041017362,5,957,49,False,0,200,303
polling,1000,1000,,1779041018357,1779041018361,4,954,50,False,0,200,297
polling,1000,1000,,1779041019357,1779041019362,5,954,51,False,0,200,297
polling,1000,1000,,1779041020357,1779041020362,5,953,52,False,0,200,303
polling,1000,1000,,1779041021357,1779041021362,5,952,53,False,0,200,296
polling,1000,1000,,1779041022357,1779041022362,5,952,54,False,0,200,294
polling,1000,1000,,1779041023357,1779041023361,4,950,55,False,0,200,297
polling,1000,1000,,1779041024357,1779041024362,5,951,56,False,0,200,297
polling,1000,1000,,1779041025357,1779041025362,5,950,57,False,0,200,297
polling,1000,1000,,1779041026357,1779041026361,4,948,58,False,0,200,303
polling,1000,1000,,1779041027357,1779041027362,5,948,59,False,0,200,296
polling,1000,1000,,1779041028357,1779041028362,5,947,60,False,0,200,297
polling,1000,1000,,1779041029357,1779041029362,5,946,61,False,0,200,297
polling,1000,1000,,1779041030357,1779041030361,4,944,62,False,0,200,297
