strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
sse,1000,,,1779050126148,1779050126149,-1,2,1,False,0,200,325
sse,1000,,,1779050126148,1779050127150,-1,1,2,False,0,200,322
sse,1000,,,1779050126148,1779050128151,-1,1,3,False,0,200,322
sse,1000,,,1779050126148,1779050129152,-1,1,4,False,0,200,325
sse,1000,,,1779050126148,1779050130153,-1,1,5,False,0,200,325
sse,1000,,,1779050126148,1779050131154,-1,1,6,False,0,200,319
sse,1000,,,1779050126148,1779050132154,-1,1,7,False,0,200,322
sse,1000,,,1779050126148,1779050133156,-1,1,8,False,0,200,322
sse,1000,,,1779050126148,1779050134157,-1,1,9,False,0,200,323
sse,1000,,,1779050126148,1779050135159,-1,1,10,False,0,200,322
sse,1000,,,1779050126148,1779050136161,-1,2,11,False,0,200,325
sse,1000,,,1779050126148,1779050137163,-1,2,12,False,0,200,322
sse,1000,,,1779050126148,1779050138163,-1,1,13,False,0,200,325
sse,1000,,,1779050126148,1779050139165,-1,1,14,False,0,200,328
sse,1000,,,1779050126148,1779050140166,-1,1,15,False,0,200,325
sse,1000,,,1779050126148,1779050141167,-1,1,16,False,0,200,325
sse,1000,,,1779050126148,1779050142168,-1,1,17,False,0,200,322
sse,1000,,,1779050126148,1779050143171,-1,2,18,False,0,200,325
sse,1000,,,1779050126148,1779050144172,-1,1,19,False,0,200,325
sse,1000,,,1779050126148,1779050145173,-1,1,20,False,0,200,325
sse,1000,,,1779050126148,1779050146175,-1,2,21,False,0,200,325
sse,1000,,,1779050126148,1779050147177,-1,2,22,False,0,200,325
sse,1000,,,1779050126148,1779050148178,-1,2,23,False,0,200,325
sse,1000,,,1779050126148,1779050149179,-1,2,24,False,0,200,322
sse,1000,,,1779050126148,1779050150179,-1,1,25,False,0,200,325
sse,1000,,,1779050126148,1779050151181,-1,1,26,False,0,200,322
sse,1000,,,1779050126148,1779050152183,-1,1,27,False,0,200,325
sse,1000,,,1779050126148,1779050153186,-1,1,28,False,0,200,325
sse,1000,,,1779050126148,1779050154192,-1,6,29,False,0,200,322
sse,1000,,,1779050126148,1779050155188,-1,1,30,False,0,200,325
sse,1000,,,1779050126148,1779050156190,-1,2,31,False,0,200,325
sse,1000,,,1779050126148,1779050157191,-1,2,32,False,0,200,325
sse,1000,,,1779050126148,1779050158192,-1,2,33,False,0,200,325
sse,1000,,,1779050126148,1779050159192,-1,1,34,False,0,200,322
sse,1000,,,1779050126148,1779050160193,-1,1,35,False,0,200,325
sse,1000,,,1779050126148,1779050161195,-1,2,36,False,0,200,324
sse,1000,,,1779050126148,1779050162196,-1,2,37,False,0,200,325
sse,1000,,,1779050126148,1779050163196,-1,1,38,False,0,200,331
sse,1000,,,1779050126148,1779050164197,-1,1,39,False,0,200,325
sse,1000,,,1779050126148,1779050165198,-1,1,40,False,0,200,325
sse,1000,,,1779050126148,1779050166199,-1,1,41,False,0,200,322
sse,1000,,,1779050126148,1779050167201,-1,2,42,False,0,200,325
sse,1000,,,1779050126148,1779050168202,-1,1,43,False,0,200,325
