strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
long_polling,1000,,30000,1779047623905,1779047623907,2,3,1,False,0,200,303
long_polling,1000,,30000,1779047623907,1779047624908,1001,2,2,False,0,200,302
long_polling,1000,,30000,1779047624908,1779047625909,1001,1,3,False,0,200,302
long_polling,1000,,30000,1779047625909,1779047626910,1001,1,4,False,0,200,305
long_polling,1000,,30000,1779047626910,1779047627914,1004,4,5,False,0,200,305
long_polling,1000,,30000,1779047627914,1779047628912,998,1,6,False,0,200,299
long_polling,1000,,30000,1779047628913,1779047629913,1000,1,7,False,0,200,302
long_polling,1000,,30000,1779047629913,1779047630914,1001,2,8,False,0,200,302
long_polling,1000,,30000,1779047630914,1779047631915,1001,2,9,False,0,200,303
long_polling,1000,,30000,1779047631915,1779047632915,1000,1,10,False,0,200,301
long_polling,1000,,30000,1779047632915,1779047633916,1001,1,11,False,0,200,304
long_polling,1000,,30000,1779047633916,1779047634916,1000,1,12,False,0,200,301
long_polling,1000,,30000,1779047634917,1779047635918,1001,1,13,False,0,200,304
long_polling,1000,,30000,1779047635919,1779047636920,1001,2,14,False,0,200,306
long_polling,1000,,30000,1779047636920,1779047637920,1000,1,15,False,0,200,304
long_polling,1000,,30000,1779047637920,1779047638921,1001,1,16,False,0,200,304
long_polling,1000,,30000,1779047638921,1779047639923,1002,1,17,False,0,200,300
long_polling,1000,,30000,1779047639923,1779047640924,1001,1,18,False,0,200,304
long_polling,1000,,30000,1779047640925,1779047641926,1001,1,19,False,0,200,303
long_polling,1000,,30000,1779047641926,1779047642927,1001,1,20,False,0,200,304
long_polling,1000,,30000,1779047642927,1779047643927,1000,1,21,False,0,200,304
long_polling,1000,,30000,1779047643928,1779047644928,1000,1,22,False,0,200,304
long_polling,1000,,30000,1779047644928,1779047645930,1002,2,23,False,0,200,304
long_polling,1000,,30000,1779047645931,1779047646932,1001,2,24,False,0,200,301
long_polling,1000,,30000,1779047646932,1779047647933,1001,2,25,False,0,200,303
long_polling,1000,,30000,1779047647933,1779047648935,1002,3,26,False,0,200,301
long_polling,1000,,30000,1779047648935,1779047649935,1000,1,27,False,0,200,304
long_polling,1000,,30000,1779047649936,1779047650937,1001,2,28,False,0,200,303
long_polling,1000,,30000,1779047650937,1779047651938,1001,1,29,False,0,200,301
long_polling,1000,,30000,1779047651938,1779047652938,1000,1,30,False,0,200,304
long_polling,1000,,30000,1779047652938,1779047653939,1001,1,31,False,0,200,304
long_polling,1000,,30000,1779047653939,1779047654940,1001,1,32,False,0,200,304
long_polling,1000,,30000,1779047654940,1779047655941,1001,2,33,False,0,200,304
long_polling,1000,,30000,1779047655941,1779047656942,1001,1,34,False,0,200,300
long_polling,1000,,30000,1779047656942,1779047657943,1001,1,35,False,0,200,304
long_polling,1000,,30000,1779047657943,1779047658944,1001,2,36,False,0,200,303
long_polling,1000,,30000,1779047658944,1779047659944,1000,1,37,False,0,200,304
long_polling,1000,,30000,1779047659944,1779047660946,1002,1,38,False,0,200,310
long_polling,1000,,30000,1779047660946,1779047661947,1001,1,39,False,0,200,304
long_polling,1000,,30000,1779047661947,1779047662950,1003,2,40,False,0,200,304
long_polling,1000,,30000,1779047662950,1779047663951,1001,2,41,False,0,200,301
long_polling,1000,,30000,1779047663951,1779047664951,1000,1,42,False,0,200,304
long_polling,1000,,30000,1779047664952,1779047665953,1001,2,43,False,0,200,304
long_polling,1000,,30000,1779047665954,1779047666954,1000,2,44,False,0,200,304
long_polling,1000,,30000,1779047666954,1779047667955,1001,2,45,False,0,200,304
long_polling,1000,,30000,1779047667956,1779047668957,1001,3,46,False,0,200,304
long_polling,1000,,30000,1779047668958,1779047669958,1000,2,47,False,0,200,310
long_polling,1000,,30000,1779047669958,1779047670959,1001,1,48,False,0,200,306
long_polling,1000,,30000,1779047670959,1779047671960,1001,1,49,False,0,200,310
long_polling,1000,,30000,1779047671960,1779047672961,1001,1,50,False,0,200,304
long_polling,1000,,30000,1779047672961,1779047673961,1000,1,51,False,0,200,304
long_polling,1000,,30000,1779047673962,1779047674962,1000,1,52,False,0,200,310
long_polling,1000,,30000,1779047674962,1779047675963,1001,2,53,False,0,200,302
long_polling,1000,,30000,1779047675963,1779047676963,1000,1,54,False,0,200,301
long_polling,1000,,30000,1779047676964,1779047677964,1000,1,55,False,0,200,304
long_polling,1000,,30000,1779047677964,1779047678966,1002,1,56,False,0,200,304
long_polling,1000,,30000,1779047678966,1779047679966,1000,1,57,False,0,200,304
long_polling,1000,,30000,1779047679966,1779047680967,1001,1,58,False,0,200,310
