strategy,generation_interval_ms,poll_interval_ms,long_poll_timeout_ms,request_started_at,response_received_at,request_latency_ms,data_age_ms,message_id,duplicate,missed_messages,http_status,response_bytes
polling,1000,1000,,1779040928154,1779040928156,2,918,84,False,0,200,298
polling,1000,1000,,1779040929154,1779040929156,2,918,85,False,0,200,294
polling,1000,1000,,1779040930154,1779040930155,1,915,86,False,0,200,297
polling,1000,1000,,1779040931154,1779040931156,2,915,87,False,0,200,297
polling,1000,1000,,1779040932154,1779040932155,1,913,88,False,0,200,298
polling,1000,1000,,1779040933154,1779040933156,2,914,89,False,0,200,298
polling,1000,1000,,1779040934154,1779040934156,2,912,90,False,0,200,298
polling,1000,1000,,1779040935154,1779040935156,2,911,91,False,0,200,298
polling,1000,1000,,1779040936153,1779040936156,3,910,92,False,0,200,298
polling,1000,1000,,1779040937153,1779040937156,3,907,93,False,0,200,297
polling,1000,1000,,1779040938154,1779040938156,2,906,94,False,0,200,298
polling,1000,1000,,1779040939153,1779040939156,3,905,95,False,0,200,300
polling,1000,1000,,1779040940154,1779040940156,2,903,96,False,0,200,303
polling,1000,1000,,1779040941154,1779040941156,2,902,97,False,0,200,298
polling,1000,1000,,1779040942154,1779040942156,2,900,98,False,0,200,298
polling,1000,1000,,1779040943154,1779040943156,2,900,99,False,0,200,295
polling,1000,1000,,1779040944153,1779040944156,3,898,100,False,0,200,299
polling,1000,1000,,1779040945154,1779040945156,2,897,101,False,0,200,299
polling,1000,1000,,1779040946154,1779040946156,2,897,102,False,0,200,299
polling,1000,1000,,1779040947154,1779040947156,2,894,103,False,0,200,299
polling,1000,1000,,1779040948153,1779040948156,3,893,104,False,0,200,299
polling,1000,1000,,1779040949154,1779040949156,2,891,105,False,0,200,299
polling,1000,1000,,1779040950154,1779040950156,2,890,106,False,0,200,299
polling,1000,1000,,1779040951154,1779040951156,2,888,107,False,0,200,299
polling,1000,1000,,1779040952154,1779040952156,2,886,108,False,0,200,299
polling,1000,1000,,1779040953154,1779040953156,2,884,109,False,0,200,299
polling,1000,1000,,1779040954154,1779040954156,2,883,110,False,0,200,296
polling,1000,1000,,1779040955154,1779040955156,2,881,111,False,0,200,299
polling,1000,1000,,1779040956154,1779040956156,2,880,112,False,0,200,302
polling,1000,1000,,1779040957154,1779040957156,2,879,113,False,0,200,299
polling,1000,1000,,1779040958154,1779040958156,2,878,114,False,0,200,299
polling,1000,1000,,1779040959154,1779040959156,2,878,115,False,0,200,299
polling,1000,1000,,1779040960154,1779040960156,2,876,116,False,0,200,299
polling,1000,1000,,1779040961154,1779040961157,3,876,117,False,0,200,299
polling,1000,1000,,1779040962154,1779040962159,5,877,118,False,0,200,305
polling,1000,1000,,1779040963154,1779040963159,5,876,119,False,0,200,299
polling,1000,1000,,1779040964154,1779040964159,5,873,120,False,0,200,298
